iso_2,iso_3,continent,country,year,rate,gdp,oecd,eu27,gseven,gtwenty,brics,data_source,retrieval_date,notes
VN,VNM,AS,Viet Nam,2004,28.0,99.2567901611328,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2005,28.0,106.747940063477,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2006,28.0,114.196769714355,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2007,28.0,122.338432312012,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2008,28.0,129.264953613281,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2009,25.0,136.242538452148,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2010,25.0,144.993713378906,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2011,25.0,154.041778564453,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2012,25.0,162.124908447266,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2013,25.0,170.915130615234,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2014,22.0,181.142105102539,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2015,22.0,193.241104125977,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2016,22.0,205.242965698242,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2017,20.0,219.224609375,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2018,20.0,234.736465454102,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2019,20.0,251.208969116211,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2020,20.0,258.508703073154,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2021,20.0,265.140803073918,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2022,20.0,280.938773234735,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2023,20.0,300.96215947714,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1970,,20.4155864715576,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1971,,21.1923980712891,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1972,,21.6081943511963,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1973,,21.3011436462402,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1974,,21.8298377990723,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1975,,22.4816761016846,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1976,,24.9544372558594,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1977,,28.3387565612793,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1978,,28.8403568267822,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1979,,30.7775611877441,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2024,,320.808902059035,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2025,,342.990975211526,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2026,,365.285388600275,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2027,,387.933081996765,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2028,,411.984932340641,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2029,,437.116012820521,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2030,,462.468742397844,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2031,,489.291930339007,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2032,,517.67086323192,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
