reporter_code,reporter_name,year,hs_code,segment,flow,trade_value_usd,quantity,data_source,retrieval_date,reporter_iso3
276,Germany,2016,8541,Devices,Import,2149.909,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,156.015,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,61011.83,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,6676124.885,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,114668.824,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,242.321,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,76500.47,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,13536484.694,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,2014035.471,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,336.373,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,198495.361,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,8007073.501,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,358189.455,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,824500442.386,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,25.449,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,153425.831,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,2239114.242,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,2990.841,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,131325.917,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,265.557,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,1559457.504,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,368642265.266,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,240085839.517,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,361896.195,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,104163214.547,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,12083468.158,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,484936.718,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,8618076.992,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,2164588.856,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,6549165.176,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,263515393.54,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,805343138.297,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,362490968.258,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,89642187.685,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,7702629.56,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,32703525.891,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,15963052.638,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,152631400.619,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,291736460.839,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,721494926.759,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,5571737823.464,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,96.265,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,14641.069,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,762.371,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,8885.111,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,19121.245,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,1795.832,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,365056.329,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,24360.472,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,1314.51,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,22863.392,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,4344.078,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,2201.914,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,639.551,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,153.802,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,74.135,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,122.82,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,153.802,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,74.135,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,122.82,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,153.802,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,74.135,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,6622.34,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,122.82,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,153.802,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,74.135,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,6622.34,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,122.82,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,1054.484,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,1054.484,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,156.015,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,82.987,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,82.987,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,6622.34,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,6622.34,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,812.163,1.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,812.163,1.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,2916.706,2.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,2916.706,2.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,133982480.866,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,1535893.704,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,5733291.838,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,5289592.876,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,1222001.449,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,2979765.105,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,32978313.702,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,5076639.017,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,80514.814,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,33633035.698,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,632277.964,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,1161645.768,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,233557.799,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,13499.172,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,298.752,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,105101520.945,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,313073455.153,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,7307818.623,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,15010366.302,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,98018779.987,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,3600554.389,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,246290752.579,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,133019279.561,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,62538023.038,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8541,Devices,Import,258.919,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,630.699,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,88.519,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,630.699,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,88.519,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,112037.592,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,656334.152,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,1708.42,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,117.288,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,86259.707,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,4120.567,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,609373.632,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,8002.132,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2949.901,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,661684.029,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,61299.517,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,1270.25,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,12588.531,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,182423.601,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,11603.755,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,111339.397,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,14354.488,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,23604.74,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,5443.928,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,10514.97,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,18652.093,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,464921.43,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,397820.589,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,22433596.204,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,1565261.042,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,757396.475,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,13168.331,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2560.417,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,222.404,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,3089.319,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,41601.791,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,95.158,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,347.438,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,109916.452,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,108.436,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,270860.879,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,7125.792,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,7125.792,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,509592.624,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2460141.048,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,4242.281,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,741373.401,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2725.284,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2217.405,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,337140.706,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,56924752.114,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,4916.133,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,1411.881,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,3110.342,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,19935.621,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,3871.607,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2858.062,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,8259.944,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,596.398,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,4461.366,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,60562.595,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,5571.175,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,128612.805,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,9916827.871,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,890473.965,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2440209.853,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2337128.186,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,72341973.492,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,155503018.548,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,3775.342,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,282.155,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,72878.93,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,4337768.495,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,85889.033,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,70439.12,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2921526.137,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,235268.432,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,457360.788,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,860912.992,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,127809.493,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,5910329.048,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2176.465,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2638209.506,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,619285.565,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,23399375.629,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,7104.769,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,813762.156,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,1662972.915,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,217186.181,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,39142.065,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,87654.99,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,75418.323,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,1143590.072,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,435024.084,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,193979.777,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,14512238.016,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,619471.455,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,138740043.725,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,387393.032,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,1480010.453,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,64358172.784,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,11904267.761,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,337981280.228,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,82164705.498,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,24445296.982,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,141280696.267,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,1469987684.525,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,1879312610.325,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,5090612550.774,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,45923352.107,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,13656.293,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,282.155,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,682252.561,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,8002.132,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,4735589.084,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,85889.033,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2949.901,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,70439.12,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,3583210.166,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,235268.432,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,61299.517,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,457360.788,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,1325834.422,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,127956.656,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,6021668.446,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,16648.241,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2661814.246,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,619285.565,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,25106.246,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,1270.25,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,12588.531,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,182423.601,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,7104.769,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,11603.755,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,5443.928,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,813762.156,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,10514.97,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,4242.281,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,741373.401,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2725.284,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2217.405,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,337140.706,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,56924752.114,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,4916.133,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,1411.881,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,3110.342,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,19935.621,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,3871.607,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2858.062,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,8259.944,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,596.398,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,4461.366,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,60562.595,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,5571.175,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,128612.805,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,9916827.871,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,890473.965,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2440209.853,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2337128.186,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,72341973.492,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,155503018.548,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2460141.048,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,509592.624,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,7125.792,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,7125.792,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,95.158,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,347.438,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,109916.452,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,108.436,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,270860.879,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,13168.331,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,2560.417,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,222.404,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,3089.319,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,41601.791,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,757396.475,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,1565261.042,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,1662972.915,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,217186.181,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8542,ICs,Import,39142.065,0.0,Comtrade_API_real,2026-04-26,DEU
